Entity,Code,Year,Solar (% equivalent primary energy)
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.009947652
Thailand,THA,2007,0.010155137
Thailand,THA,2008,0.010124662
Thailand,THA,2009,0.011187442
Thailand,THA,2010,0.013705796
Thailand,THA,2011,0.021488974
Thailand,THA,2012,0.10502728
Thailand,THA,2013,0.2618713
Thailand,THA,2014,0.38771465
Thailand,THA,2015,0.46334067
Thailand,THA,2016,0.6741738
Thailand,THA,2017,0.84151244
Thailand,THA,2018,0.8100278
Thailand,THA,2019,0.91489124
Thailand,THA,2020,0.95790935
Thailand,THA,2021,0.93857396
Thailand,THA,2022,0.9044833
Trinidad and Tobago,TTO,2010,0.0052314014
Trinidad and Tobago,TTO,2011,0.005294507
Trinidad and Tobago,TTO,2012,0.005345583
Trinidad and Tobago,TTO,2013,0.005216589
Trinidad and Tobago,TTO,2014,0.0057844385
Trinidad and Tobago,TTO,2015,0.006729285
Trinidad and Tobago,TTO,2016,0.0075397403
Trinidad and Tobago,TTO,2017,0.007063735
Trinidad and Tobago,TTO,2018,0.0074191587
Trinidad and Tobago,TTO,2019,0.0077871373
Trinidad and Tobago,TTO,2020,0.008832939
Trinidad and Tobago,TTO,2021,0.008555801
Trinidad and Tobago,TTO,2022,0.008794245
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0
Turkey,TUR,1999,0
Turkey,TUR,2000,0
Turkey,TUR,2001,0
Turkey,TUR,2002,0
Turkey,TUR,2003,0
Turkey,TUR,2004,0
Turkey,TUR,2005,0
Turkey,TUR,2006,0
Turkey,TUR,2007,0
Turkey,TUR,2008,0
Turkey,TUR,2009,0
Turkey,TUR,2010,0.0005287568
Turkey,TUR,2011,0.0005864918
Turkey,TUR,2012,0.0008167515
Turkey,TUR,2013,0.0013029736
Turkey,TUR,2014,0.0032239095
Turkey,TUR,2015,0.03253539
Turkey,TUR,2016,0.16550802
Turkey,TUR,2017,0.43019247
Turkey,TUR,2018,1.1674697
Turkey,TUR,2019,1.3292032
Turkey,TUR,2020,1.5946331
Turkey,TUR,2021,1.8861288
Turkey,TUR,2022,2.1299906
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
USSR,OWID_USS,1965,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0
Ukraine,UKR,1999,0
Ukraine,UKR,2000,0
Ukraine,UKR,2001,0
Ukraine,UKR,2002,0
Ukraine,UKR,2003,0
Ukraine,UKR,2004,0
Ukraine,UKR,2005,0
Ukraine,UKR,2006,0
Ukraine,UKR,2007,0
Ukraine,UKR,2008,0
Ukraine,UKR,2009,0
Ukraine,UKR,2010,0
Ukraine,UKR,2011,0.0056305043
Ukraine,UKR,2012,0.063332915
Ukraine,UKR,2013,0.113429025
Ukraine,UKR,2014,0.09617934
Ukraine,UKR,2015,0.12788431
Ukraine,UKR,2016,0.12513293
Ukraine,UKR,2017,0.19692329
Ukraine,UKR,2018,0.2895431
Ukraine,UKR,2019,0.8072547
Ukraine,UKR,2020,1.5353092
Ukraine,UKR,2021,1.7720127
Ukraine,UKR,2022,2.0467384
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0.00013023634
United Kingdom,GBR,1985,0.0001249353
United Kingdom,GBR,1986,0.00012156262
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0.00012016238
United Kingdom,GBR,1989,0
United Kingdom,GBR,1990,0
United Kingdom,GBR,1991,0
United Kingdom,GBR,1992,0
United Kingdom,GBR,1993,0
United Kingdom,GBR,1994,0
United Kingdom,GBR,1995,0
United Kingdom,GBR,1996,0
United Kingdom,GBR,1997,0
United Kingdom,GBR,1998,0
United Kingdom,GBR,1999,0.00011202319
United Kingdom,GBR,2000,0.00011097876
United Kingdom,GBR,2001,0.00021824676
United Kingdom,GBR,2002,0.00033276842
United Kingdom,GBR,2003,0.000325933
United Kingdom,GBR,2004,0.00042830588
United Kingdom,GBR,2005,0.0008442033
United Kingdom,GBR,2006,0.0011683786
United Kingdom,GBR,2007,0.0015198588
United Kingdom,GBR,2008,0.001866548
United Kingdom,GBR,2009,0.0022985325
United Kingdom,GBR,2010,0.004504966
United Kingdom,GBR,2011,0.028700724
United Kingdom,GBR,2012,0.1559889
United Kingdom,GBR,2013,0.23101763
United Kingdom,GBR,2014,0.4902814
United Kingdom,GBR,2015,0.89140934
United Kingdom,GBR,2016,1.2373638
United Kingdom,GBR,2017,1.3535143
United Kingdom,GBR,2018,1.4939381
United Kingdom,GBR,2019,1.4901947
United Kingdom,GBR,2020,1.7172751
United Kingdom,GBR,2021,1.5885502
United Kingdom,GBR,2022,1.7861668
United States,USA,1983,0.0000460817
United States,USA,1984,0.00007746229
United States,USA,1985,0.00015730227
United States,USA,1986,0.00020573207
United States,USA,1987,0.0001489028
United States,USA,1988,0.00012338228
United States,USA,1989,0.0033196073
United States,USA,1990,0.0048500705
United States,USA,1991,0.0062640384
United States,USA,1992,0.0052770986
United States,USA,1993,0.0060070422
United States,USA,1994,0.006230094
United States,USA,1995,0.006249917
United States,USA,1996,0.006361889
United States,USA,1997,0.006213647
United States,USA,1998,0.0060809883
United States,USA,1999,0.005903045
United States,USA,2000,0.0057758964
United States,USA,2001,0.006511542
United States,USA,2002,0.0066772145
United States,USA,2003,0.00671329
United States,USA,2004,0.0074793985
United States,USA,2005,0.007968791
United States,USA,2006,0.008786548
United States,USA,2007,0.011444835
United States,USA,2008,0.017378949
United States,USA,2009,0.023092758
United States,USA,2010,0.032224737
United States,USA,2011,0.050816167
United States,USA,2012,0.09892624
United States,USA,2013,0.1699133
United States,USA,2014,0.30446523
United States,USA,2015,0.4123731
United States,USA,2016,0.57676435
United States,USA,2017,0.8045766
United States,USA,2018,0.9322393
United States,USA,2019,1.0710012
United States,USA,2020,1.409493
United States,USA,2021,1.6750227
United States,USA,2022,2.0175736
Upper-middle-income countries,,1965,0
Upper-middle-income countries,,1966,0
Upper-middle-income countries,,1967,0
Upper-middle-income countries,,1968,0
Upper-middle-income countries,,1969,0
Upper-middle-income countries,,1970,0
Upper-middle-income countries,,1971,0
Upper-middle-income countries,,1972,0
Upper-middle-income countries,,1973,0
Upper-middle-income countries,,1974,0
Upper-middle-income countries,,1975,0
Upper-middle-income countries,,1976,0
Upper-middle-income countries,,1977,0
Upper-middle-income countries,,1978,0
Upper-middle-income countries,,1979,0
Upper-middle-income countries,,1980,0
Upper-middle-income countries,,1981,0
Upper-middle-income countries,,1982,0
Upper-middle-income countries,,1983,0
Upper-middle-income countries,,1984,0
Upper-middle-income countries,,1985,0
Upper-middle-income countries,,1986,0
Upper-middle-income countries,,1987,0
Upper-middle-income countries,,1988,0
Upper-middle-income countries,,1989,0
Upper-middle-income countries,,1990,0.000032887663
Upper-middle-income countries,,1991,0.000043333548
Upper-middle-income countries,,1992,0.00006435305
Upper-middle-income countries,,1993,0.00008535134
Upper-middle-income countries,,1994,0.00010633364
Upper-middle-income countries,,1995,0.00012703825
Upper-middle-income countries,,1996,0.00015533081
Upper-middle-income countries,,1997,0.00017594869
Upper-middle-income countries,,1998,0.00021729158
Upper-middle-income countries,,1999,0.00024471155
Upper-middle-income countries,,2000,0.00039597572
Upper-middle-income countries,,2001,0.00050055794
Upper-middle-income countries,,2002,0.0006649856
Upper-middle-income countries,,2003,0.0007681794
Upper-middle-income countries,,2004,0.0008144133
Upper-middle-income countries,,2005,0.0008293583
Upper-middle-income countries,,2006,0.00103296
Upper-middle-income countries,,2007,0.0011019744
Upper-middle-income countries,,2008,0.0013532577
Upper-middle-income countries,,2009,0.0021587685
Upper-middle-income countries,,2010,0.0045099915
Upper-middle-income countries,,2011,0.014814274
Upper-middle-income countries,,2012,0.024969643
Upper-middle-income countries,,2013,0.05558726
Upper-middle-income countries,,2014,0.13177153
Upper-middle-income countries,,2015,0.21541004
Upper-middle-income countries,,2016,0.34583205
Upper-middle-income countries,,2017,0.5797967
Upper-middle-income countries,,2018,0.84957826
Upper-middle-income countries,,2019,1.0713307
Upper-middle-income countries,,2020,1.2773051
Upper-middle-income countries,,2021,1.5091987
Upper-middle-income countries,,2022,1.9301974
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0.0024133415
Uzbekistan,UZB,2017,0.0031485306
Uzbekistan,UZB,2018,0.0033846411
Uzbekistan,UZB,2019,0.0033660275
Uzbekistan,UZB,2020,0.0033810432
Uzbekistan,UZB,2021,0.022737406
Uzbekistan,UZB,2022,0.08183811
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0.0007214988
Venezuela,VEN,2011,0.00084757956
Venezuela,VEN,2012,0.0014099849
Venezuela,VEN,2013,0.0014269244
Venezuela,VEN,2014,0.0015427924
Venezuela,VEN,2015,0.0015742191
Venezuela,VEN,2016,0.0018024762
Venezuela,VEN,2017,0.0015327251
Venezuela,VEN,2018,0.00012930276
Venezuela,VEN,2019,0.00014463603
Venezuela,VEN,2020,0.00018722018
Venezuela,VEN,2021,0.00016349895
Venezuela,VEN,2022,0.00015485522
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0
Vietnam,VNM,2009,0
Vietnam,VNM,2010,0.003029256
Vietnam,VNM,2011,0.0027238124
Vietnam,VNM,2012,0.0025895631
Vietnam,VNM,2013,0.0024367603
Vietnam,VNM,2014,0.0024812233
Vietnam,VNM,2015,0.0021650775
Vietnam,VNM,2016,0.0015743277
Vietnam,VNM,2017,0.0021973415
Vietnam,VNM,2018,0.025574813
Vietnam,VNM,2019,1.1484586
Vietnam,VNM,2020,2.3670053
Vietnam,VNM,2021,5.5922523
Vietnam,VNM,2022,5.3931894
Western Africa (EI),,1971,0
Western Africa (EI),,1972,0
Western Africa (EI),,1973,0
Western Africa (EI),,1974,0
Western Africa (EI),,1975,0
Western Africa (EI),,1976,0
Western Africa (EI),,1977,0
Western Africa (EI),,1978,0
Western Africa (EI),,1979,0
Western Africa (EI),,1980,0
Western Africa (EI),,1981,0
Western Africa (EI),,1982,0
Western Africa (EI),,1983,0
Western Africa (EI),,1984,0
Western Africa (EI),,1985,0
Western Africa (EI),,1986,0
Western Africa (EI),,1987,0
Western Africa (EI),,1988,0
Western Africa (EI),,1989,0
Western Africa (EI),,1990,0
Western Africa (EI),,1991,0
Western Africa (EI),,1992,0
Western Africa (EI),,1993,0
Western Africa (EI),,1994,0
Western Africa (EI),,1995,0
Western Africa (EI),,1996,0
Western Africa (EI),,1997,0
Western Africa (EI),,1998,0
Western Africa (EI),,1999,0
Western Africa (EI),,2000,0.0021102503
Western Africa (EI),,2001,0.0024034395
Western Africa (EI),,2002,0.0018277164
Western Africa (EI),,2003,0.0027525045
Western Africa (EI),,2004,0.003648856
Western Africa (EI),,2005,0.004368888
Western Africa (EI),,2006,0.0060990267
Western Africa (EI),,2007,0.0072501176
Western Africa (EI),,2008,0.0077591618
Western Africa (EI),,2009,0.009476209
Western Africa (EI),,2010,0.017361095
Western Africa (EI),,2011,0.02334333
Western Africa (EI),,2012,0.03938848
Western Africa (EI),,2013,0.057190396
Western Africa (EI),,2014,0.06077716
Western Africa (EI),,2015,0.06309121
Western Africa (EI),,2016,0.18172249
Western Africa (EI),,2017,0.13009456
Western Africa (EI),,2018,0.2240231
Western Africa (EI),,2019,0.27029082
Western Africa (EI),,2020,0.292243
Western Africa (EI),,2021,0.35088927
Western Africa (EI),,2022,0.38747132
World,OWID_WRL,1965,0
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0
World,OWID_WRL,1979,0
World,OWID_WRL,1980,0
World,OWID_WRL,1981,0
World,OWID_WRL,1982,0
World,OWID_WRL,1983,0.00001130727
World,OWID_WRL,1984,0.000022708926
World,OWID_WRL,1985,0.000041203548
World,OWID_WRL,1986,0.00005208781
World,OWID_WRL,1987,0.00003514857
World,OWID_WRL,1988,0.000032572818
World,OWID_WRL,1989,0.00082150206
World,OWID_WRL,1990,0.0012011431
World,OWID_WRL,1991,0.0015520547
World,OWID_WRL,1992,0.0014252614
World,OWID_WRL,1993,0.0016867314
World,OWID_WRL,1994,0.0017862465
World,OWID_WRL,1995,0.0018690238
World,OWID_WRL,1996,0.0019886259
World,OWID_WRL,1997,0.0021102084
World,OWID_WRL,1998,0.0022709407
World,OWID_WRL,1999,0.0024892688
World,OWID_WRL,2000,0.0028387322
World,OWID_WRL,2001,0.003752816
World,OWID_WRL,2002,0.0046137264
World,OWID_WRL,2003,0.0055489806
World,OWID_WRL,2004,0.0069207055
World,OWID_WRL,2005,0.009382605
World,OWID_WRL,2006,0.012477645
World,OWID_WRL,2007,0.016322708
World,OWID_WRL,2008,0.026038878
World,OWID_WRL,2009,0.04364952
World,OWID_WRL,2010,0.06660236
World,OWID_WRL,2011,0.12526159
World,OWID_WRL,2012,0.18980879
World,OWID_WRL,2013,0.2531315
World,OWID_WRL,2014,0.3543809
World,OWID_WRL,2015,0.45335558
World,OWID_WRL,2016,0.57132375
World,OWID_WRL,2017,0.7545989
World,OWID_WRL,2018,0.94379085
World,OWID_WRL,2019,1.1393209
World,OWID_WRL,2020,1.4259446
World,OWID_WRL,2021,1.6703182
World,OWID_WRL,2022,2.0551193
