Entity,Code,Year,Nuclear (% equivalent primary energy)
Slovenia,SVN,2000,17.1818
Slovenia,SVN,2001,18.030586
Slovenia,SVN,2002,18.934015
Slovenia,SVN,2003,18.065422
Slovenia,SVN,2004,17.72165
Slovenia,SVN,2005,18.978949
Slovenia,SVN,2006,17.62388
Slovenia,SVN,2007,18.080233
Slovenia,SVN,2008,18.063744
Slovenia,SVN,2009,17.778656
Slovenia,SVN,2010,17.386364
Slovenia,SVN,2011,19.554651
Slovenia,SVN,2012,17.790213
Slovenia,SVN,2013,17.137259
Slovenia,SVN,2014,19.958302
Slovenia,SVN,2015,19.505402
Slovenia,SVN,2016,18.356403
Slovenia,SVN,2017,19.855682
Slovenia,SVN,2018,17.78048
Slovenia,SVN,2019,18.384806
Slovenia,SVN,2020,20.688902
Slovenia,SVN,2021,18.686762
Slovenia,SVN,2022,19.236103
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,1.2436601
South Africa,ZAF,1985,1.6490394
South Africa,ZAF,1986,2.6809719
South Africa,ZAF,1987,1.8489026
South Africa,ZAF,1988,2.8565722
South Africa,ZAF,1989,3.1628895
South Africa,ZAF,1990,2.328337
South Africa,ZAF,1991,2.5381544
South Africa,ZAF,1992,2.5661013
South Africa,ZAF,1993,2.0079012
South Africa,ZAF,1994,2.5731926
South Africa,ZAF,1995,2.869466
South Africa,ZAF,1996,2.931465
South Africa,ZAF,1997,3.0789132
South Africa,ZAF,1998,3.3704958
South Africa,ZAF,1999,3.077114
South Africa,ZAF,2000,3.114273
South Africa,ZAF,2001,2.5360382
South Africa,ZAF,2002,2.8925068
South Africa,ZAF,2003,2.801403
South Africa,ZAF,2004,2.692182
South Africa,ZAF,2005,2.3879933
South Africa,ZAF,2006,2.0644135
South Africa,ZAF,2007,2.2542517
South Africa,ZAF,2008,2.4022498
South Africa,ZAF,2009,2.3615582
South Africa,ZAF,2010,2.4629686
South Africa,ZAF,2011,2.363673
South Africa,ZAF,2012,2.3981998
South Africa,ZAF,2013,2.5816147
South Africa,ZAF,2014,2.4807434
South Africa,ZAF,2015,2.2322567
South Africa,ZAF,2016,2.6075351
South Africa,ZAF,2017,2.4580448
South Africa,ZAF,2018,2.0722888
South Africa,ZAF,2019,2.2620401
South Africa,ZAF,2020,1.8008016
South Africa,ZAF,2021,2.2329357
South Africa,ZAF,2022,1.8875383
South America,,1965,0
South America,,1966,0
South America,,1967,0
South America,,1968,0
South America,,1969,0
South America,,1970,0
South America,,1971,0
South America,,1972,0
South America,,1973,0
South America,,1974,0.1560234
South America,,1975,0.37203196
South America,,1976,0.35443002
South America,,1977,0.21202816
South America,,1978,0.35441825
South America,,1979,0.3051071
South America,,1980,0.25479296
South America,,1981,0.30777076
South America,,1982,0.19859907
South America,,1983,0.35780466
South America,,1984,0.63538903
South America,,1985,0.88558525
South America,,1986,0.53215444
South America,,1987,0.65076894
South America,,1988,0.5429322
South America,,1989,0.57135236
South America,,1990,0.78550196
South America,,1991,0.73598367
South America,,1992,0.68062824
South America,,1993,0.6061124
South America,,1994,0.5771121
South America,,1995,0.63465846
South America,,1996,0.62842363
South America,,1997,0.6705369
South America,,1998,0.6238832
South America,,1999,0.6430199
South America,,2000,0.69068533
South America,,2001,1.2115657
South America,,2002,1.0972923
South America,,2003,1.1484458
South America,,2004,1.0068611
South America,,2005,0.8338198
South America,,2006,1.0200922
South America,,2007,0.878315
South America,,2008,0.92607623
South America,,2009,0.92021877
South America,,2010,0.89070964
South America,,2011,0.86542124
South America,,2012,0.84445316
South America,,2013,0.7901463
South America,,2014,0.74957716
South America,,2015,0.78187984
South America,,2016,0.872658
South America,,2017,0.7767809
South America,,2018,0.80543727
South America,,2019,0.8868598
South America,,2020,0.933396
South America,,2021,0.88824975
South America,,2022,0.7507598
South Korea,KOR,1986,11.468516
South Korea,KOR,1987,14.36657
South Korea,KOR,1988,13.128625
South Korea,KOR,1989,14.264093
South Korea,KOR,1990,14.077041
South Korea,KOR,1991,13.253203
South Korea,KOR,1992,11.79697
South Korea,KOR,1993,11.063659
South Korea,KOR,1994,10.349841
South Korea,KOR,1995,10.825347
South Korea,KOR,1996,10.810022
South Korea,KOR,1997,10.263682
South Korea,KOR,1998,13.059512
South Korea,KOR,1999,13.771401
South Korea,KOR,2000,13.766618
South Korea,KOR,2001,13.743334
South Korea,KOR,2002,13.864631
South Korea,KOR,2003,14.531875
South Korea,KOR,2004,14.2229395
South Korea,KOR,2005,15.34972
South Korea,KOR,2006,15.20829
South Korea,KOR,2007,14.100634
South Korea,KOR,2008,14.557582
South Korea,KOR,2009,14.084813
South Korea,KOR,2010,13.030866
South Korea,KOR,2011,12.888484
South Korea,KOR,2012,12.297325
South Korea,KOR,2013,11.24275
South Korea,KOR,2014,12.485221
South Korea,KOR,2015,12.847553
South Korea,KOR,2016,12.194593
South Korea,KOR,2017,10.997494
South Korea,KOR,2018,9.669865
South Korea,KOR,2019,10.65002
South Korea,KOR,2020,12.107622
South Korea,KOR,2021,11.369582
South Korea,KOR,2022,12.4773245
South and Central America (EI),,1965,0
South and Central America (EI),,1966,0.0023515841
South and Central America (EI),,1967,0.0071705487
South and Central America (EI),,1968,0.0032084172
South and Central America (EI),,1969,0.008713735
South and Central America (EI),,1970,0.007185881
South and Central America (EI),,1971,0.0063374382
South and Central America (EI),,1972,0.010219434
South and Central America (EI),,1973,0.005867336
South and Central America (EI),,1974,0.1277464
South and Central America (EI),,1975,0.3029626
South and Central America (EI),,1976,0.2896016
South and Central America (EI),,1977,0.17247772
South and Central America (EI),,1978,0.2897893
South and Central America (EI),,1979,0.25217336
South and Central America (EI),,1980,0.21201314
South and Central America (EI),,1981,0.25501695
South and Central America (EI),,1982,0.16729902
South and Central America (EI),,1983,0.30270734
South and Central America (EI),,1984,0.53721553
South and Central America (EI),,1985,0.75770676
South and Central America (EI),,1986,0.45747468
South and Central America (EI),,1987,0.55990267
South and Central America (EI),,1988,0.46808365
South and Central America (EI),,1989,0.49141654
South and Central America (EI),,1990,0.67532265
South and Central America (EI),,1991,0.63573694
South and Central America (EI),,1992,0.5914647
South and Central America (EI),,1993,0.5274846
South and Central America (EI),,1994,0.5030496
South and Central America (EI),,1995,0.554458
South and Central America (EI),,1996,0.5488008
South and Central America (EI),,1997,0.586027
South and Central America (EI),,1998,0.544115
South and Central America (EI),,1999,0.5603666
South and Central America (EI),,2000,0.59635454
South and Central America (EI),,2001,1.037531
South and Central America (EI),,2002,0.93798923
South and Central America (EI),,2003,0.97772014
South and Central America (EI),,2004,0.8598293
South and Central America (EI),,2005,0.71347195
South and Central America (EI),,2006,0.87041694
South and Central America (EI),,2007,0.75577015
South and Central America (EI),,2008,0.8011608
South and Central America (EI),,2009,0.7991193
South and Central America (EI),,2010,0.77666694
South and Central America (EI),,2011,0.75779676
South and Central America (EI),,2012,0.74235064
South and Central America (EI),,2013,0.69694966
South and Central America (EI),,2014,0.6613183
South and Central America (EI),,2015,0.6858442
South and Central America (EI),,2016,0.7638072
South and Central America (EI),,2017,0.6798546
South and Central America (EI),,2018,0.70353127
South and Central America (EI),,2019,0.77122694
South and Central America (EI),,2020,0.8141898
South and Central America (EI),,2021,0.7771008
South and Central America (EI),,2022,0.65895265
Spain,ESP,1969,0.47985727
Spain,ESP,1970,0.49531427
Spain,ESP,1971,1.2296534
Spain,ESP,1972,2.1413338
Spain,ESP,1973,2.694503
Spain,ESP,1974,2.8570254
Spain,ESP,1975,2.9051807
Spain,ESP,1976,2.7228394
Spain,ESP,1977,2.2678983
Spain,ESP,1978,2.648045
Spain,ESP,1979,2.1536462
Spain,ESP,1980,1.6589721
Spain,ESP,1981,3.0361009
Spain,ESP,1982,2.784498
Spain,ESP,1983,3.306188
Spain,ESP,1984,7.0468955
Spain,ESP,1985,8.6280775
Spain,ESP,1986,11.286877
Spain,ESP,1987,11.99423
Spain,ESP,1988,14.041977
Spain,ESP,1989,14.90642
Spain,ESP,1990,14.408013
Spain,ESP,1991,14.252214
Spain,ESP,1992,13.655286
Spain,ESP,1993,14.183763
Spain,ESP,1994,13.361077
Spain,ESP,1995,12.904143
Spain,ESP,1996,12.619708
Spain,ESP,1997,11.740767
Spain,ESP,1998,11.949149
Spain,ESP,1999,11.567016
Spain,ESP,2000,11.554475
Spain,ESP,2001,11.239991
Spain,ESP,2002,10.928387
Spain,ESP,2003,10.088344
Spain,ESP,2004,9.940751
Spain,ESP,2005,8.874867
Spain,ESP,2006,9.084239
Spain,ESP,2007,8.09578
Spain,ESP,2008,8.855138
Spain,ESP,2009,8.493105
Spain,ESP,2010,9.597341
Spain,ESP,2011,9.10959
Spain,ESP,2012,9.694557
Spain,ESP,2013,9.361493
Spain,ESP,2014,9.57682
Spain,ESP,2015,9.402487
Spain,ESP,2016,9.470892
Spain,ESP,2017,9.22849
Spain,ESP,2018,8.648346
Spain,ESP,2019,9.263023
Spain,ESP,2020,10.207034
Spain,ESP,2021,9.20519
Spain,ESP,2022,9.169866
Sri Lanka,LKA,2007,0
Sweden,SWE,1985,24.025667
Sweden,SWE,1986,27.686563
Sweden,SWE,1987,27.24231
Sweden,SWE,1988,28.718945
Sweden,SWE,1989,27.749289
Sweden,SWE,1990,28.355947
Sweden,SWE,1991,33.659843
Sweden,SWE,1992,27.655888
Sweden,SWE,1993,27.010965
Sweden,SWE,1994,32.181168
Sweden,SWE,1995,30.415462
Sweden,SWE,1996,33.24226
Sweden,SWE,1997,30.230713
Sweden,SWE,1998,29.393608
Sweden,SWE,1999,30.111715
Sweden,SWE,2000,25.432783
Sweden,SWE,2001,29.637712
Sweden,SWE,2002,29.71478
Sweden,SWE,2003,30.497126
Sweden,SWE,2004,32.412304
Sweden,SWE,2005,29.373363
Sweden,SWE,2006,28.585743
Sweden,SWE,2007,27.978233
Sweden,SWE,2008,26.908653
Sweden,SWE,2009,23.829
Sweden,SWE,2010,24.64993
Sweden,SWE,2011,26.042894
Sweden,SWE,2012,25.824463
Sweden,SWE,2013,28.432932
Sweden,SWE,2014,27.718548
Sweden,SWE,2015,23.144373
Sweden,SWE,2016,26.233173
Sweden,SWE,2017,26.30203
Sweden,SWE,2018,27.852222
Sweden,SWE,2019,25.742685
Sweden,SWE,2020,20.13211
Sweden,SWE,2021,21.11071
Sweden,SWE,2022,20.397484
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0.66708314
Switzerland,CHE,1970,2.0119398
Switzerland,CHE,1971,1.5486655
Switzerland,CHE,1972,4.339997
Switzerland,CHE,1973,6.4486423
Switzerland,CHE,1974,7.5548635
Switzerland,CHE,1975,7.9922967
Switzerland,CHE,1976,8.560948
Switzerland,CHE,1977,7.874168
Switzerland,CHE,1978,8.271459
Switzerland,CHE,1979,11.671801
Switzerland,CHE,1980,13.249826
Switzerland,CHE,1981,14.17187
Switzerland,CHE,1982,14.278056
Switzerland,CHE,1983,14.2531185
Switzerland,CHE,1984,17.267084
Switzerland,CHE,1985,19.631845
Switzerland,CHE,1986,18.721941
Switzerland,CHE,1987,19.184746
Switzerland,CHE,1988,18.86496
Switzerland,CHE,1989,20.224194
Switzerland,CHE,1990,20.08319
Switzerland,CHE,1991,18.99081
Switzerland,CHE,1992,19.092993
Switzerland,CHE,1993,19.04557
Switzerland,CHE,1994,18.913101
Switzerland,CHE,1995,20.39253
Switzerland,CHE,1996,21.320253
Switzerland,CHE,1997,20.150494
Switzerland,CHE,1998,20.369028
Switzerland,CHE,1999,18.814938
Switzerland,CHE,2000,20.45339
Switzerland,CHE,2001,19.288336
Switzerland,CHE,2002,20.910793
Switzerland,CHE,2003,21.19737
Switzerland,CHE,2004,20.961172
Switzerland,CHE,2005,18.79938
Switzerland,CHE,2006,21.396051
Switzerland,CHE,2007,21.5848
Switzerland,CHE,2008,20.593115
Switzerland,CHE,2009,20.51462
Switzerland,CHE,2010,20.202713
Switzerland,CHE,2011,21.450642
Switzerland,CHE,2012,19.213709
Switzerland,CHE,2013,19.016615
Switzerland,CHE,2014,20.993479
Switzerland,CHE,2015,17.882414
Switzerland,CHE,2016,17.308914
Switzerland,CHE,2017,16.543215
Switzerland,CHE,2018,19.261637
Switzerland,CHE,2019,19.043152
Switzerland,CHE,2020,18.752155
Switzerland,CHE,2021,15.576347
Switzerland,CHE,2022,19.836622
Taiwan,TWN,1965,0
Taiwan,TWN,1966,0
Taiwan,TWN,1967,0
Taiwan,TWN,1968,0
Taiwan,TWN,1969,0
Taiwan,TWN,1970,0
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0.11802907
Taiwan,TWN,1978,2.69455
Taiwan,TWN,1979,6.016896
Taiwan,TWN,1980,7.393402
Taiwan,TWN,1981,10.272712
Taiwan,TWN,1982,11.284218
Taiwan,TWN,1983,14.738687
Taiwan,TWN,1984,18.377825
Taiwan,TWN,1985,20.514412
Taiwan,TWN,1986,17.678183
Taiwan,TWN,1987,20.08192
Taiwan,TWN,1988,16.822035
Taiwan,TWN,1989,14.621658
Taiwan,TWN,1990,15.9529295
Taiwan,TWN,1991,16.200068
Taiwan,TWN,1992,14.622453
Taiwan,TWN,1993,14.031446
Taiwan,TWN,1994,13.42064
Taiwan,TWN,1995,12.788075
Taiwan,TWN,1996,13.138238
Taiwan,TWN,1997,11.910637
Taiwan,TWN,1998,11.419468
Taiwan,TWN,1999,11.253311
Taiwan,TWN,2000,10.718311
Taiwan,TWN,2001,9.518782
Taiwan,TWN,2002,10.100859
Taiwan,TWN,2003,9.4440365
Taiwan,TWN,2004,9.14143
Taiwan,TWN,2005,9.075185
Taiwan,TWN,2006,8.763761
Taiwan,TWN,2007,8.4984045
Taiwan,TWN,2008,8.795909
Taiwan,TWN,2009,9.143684
Taiwan,TWN,2010,8.48789
Taiwan,TWN,2011,8.576189
Taiwan,TWN,2012,8.256611
Taiwan,TWN,2013,8.276569
Taiwan,TWN,2014,8.193089
Taiwan,TWN,2015,7.013815
Taiwan,TWN,2016,6.0126147
Taiwan,TWN,2017,4.2435265
Taiwan,TWN,2018,5.1324487
Taiwan,TWN,2019,6.0808864
Taiwan,TWN,2020,6.062881
Taiwan,TWN,2021,5.0428753
Taiwan,TWN,2022,4.47301
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0
Thailand,THA,2007,0
Thailand,THA,2008,0
Thailand,THA,2009,0
Thailand,THA,2010,0
Thailand,THA,2011,0
Thailand,THA,2012,0
Thailand,THA,2013,0
Thailand,THA,2014,0
Thailand,THA,2015,0
Thailand,THA,2016,0
Thailand,THA,2017,0
Thailand,THA,2018,0
Thailand,THA,2019,0
Thailand,THA,2020,0
Thailand,THA,2021,0
Thailand,THA,2022,0
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
Trinidad and Tobago,TTO,2018,0
Trinidad and Tobago,TTO,2019,0
Trinidad and Tobago,TTO,2020,0
Trinidad and Tobago,TTO,2021,0
Trinidad and Tobago,TTO,2022,0
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0
Turkey,TUR,1999,0
Turkey,TUR,2000,0
Turkey,TUR,2001,0
Turkey,TUR,2002,0
Turkey,TUR,2003,0
Turkey,TUR,2004,0
Turkey,TUR,2005,0
Turkey,TUR,2006,0
Turkey,TUR,2007,0
Turkey,TUR,2008,0
Turkey,TUR,2009,0
Turkey,TUR,2010,0
Turkey,TUR,2011,0
Turkey,TUR,2012,0
Turkey,TUR,2013,0
Turkey,TUR,2014,0
Turkey,TUR,2015,0
Turkey,TUR,2016,0
Turkey,TUR,2017,0
Turkey,TUR,2018,0
Turkey,TUR,2019,0
Turkey,TUR,2020,0
Turkey,TUR,2021,0
Turkey,TUR,2022,0
Turkmenistan,TKM,1985,0
Turkmenistan,TKM,1986,0
Turkmenistan,TKM,1987,0
Turkmenistan,TKM,1988,0
Turkmenistan,TKM,1989,0
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
USSR,OWID_USS,1965,0.07632619
USSR,OWID_USS,1966,0.0796093
USSR,OWID_USS,1967,0.08272498
USSR,OWID_USS,1968,0.110856466
USSR,OWID_USS,1969,0.12308883
USSR,OWID_USS,1970,0.1413445
USSR,OWID_USS,1971,0.16539508
USSR,OWID_USS,1972,0.28715008
USSR,OWID_USS,1973,0.3976964
USSR,OWID_USS,1974,0.5651688
USSR,OWID_USS,1975,0.7181552
USSR,OWID_USS,1976,0.92156583
USSR,OWID_USS,1977,1.1797012
USSR,OWID_USS,1978,1.1624627
USSR,OWID_USS,1979,1.2857972
USSR,OWID_USS,1980,1.559354
USSR,OWID_USS,1981,1.79874
USSR,OWID_USS,1982,2.0203645
USSR,OWID_USS,1983,2.1985366
USSR,OWID_USS,1984,2.7346985
Ukraine,UKR,1985,5.4396753
Ukraine,UKR,1986,4.339061
Ukraine,UKR,1987,5.0160694
Ukraine,UKR,1988,7.1551123
Ukraine,UKR,1989,6.908394
Ukraine,UKR,1990,6.766183
Ukraine,UKR,1991,7.1190677
Ukraine,UKR,1992,8.269605
Ukraine,UKR,1993,9.624723
Ukraine,UKR,1994,10.304457
Ukraine,UKR,1995,10.8181925
Ukraine,UKR,1996,13.096952
Ukraine,UKR,1997,13.554261
Ukraine,UKR,1998,13.304536
Ukraine,UKR,1999,12.93734
Ukraine,UKR,2000,13.841831
Ukraine,UKR,2001,13.739022
Ukraine,UKR,2002,14.063676
Ukraine,UKR,2003,14.231088
Ukraine,UKR,2004,15.173679
Ukraine,UKR,2005,15.190144
Ukraine,UKR,2006,15.165545
Ukraine,UKR,2007,15.520358
Ukraine,UKR,2008,15.508959
Ukraine,UKR,2009,16.701717
Ukraine,UKR,2010,16.640831
Ukraine,UKR,2011,16.19963
Ukraine,UKR,2012,16.435675
Ukraine,UKR,2013,15.889421
Ukraine,UKR,2014,19.01567
Ukraine,UKR,2015,22.56746
Ukraine,UKR,2016,19.804886
Ukraine,UKR,2017,22.406898
Ukraine,UKR,2018,21.173399
Ukraine,UKR,2019,21.92344
Ukraine,UKR,2020,20.909567
Ukraine,UKR,2021,23.170856
Ukraine,UKR,2022,23.981655
United Kingdom,GBR,1965,1.8541287
United Kingdom,GBR,1966,2.4647062
United Kingdom,GBR,1967,2.8368886
United Kingdom,GBR,1968,3.0817683
United Kingdom,GBR,1969,3.307385
United Kingdom,GBR,1970,2.8933043
United Kingdom,GBR,1971,3.121907
United Kingdom,GBR,1972,3.2810078
United Kingdom,GBR,1973,2.978606
United Kingdom,GBR,1974,3.7655737
United Kingdom,GBR,1975,3.6045036
United Kingdom,GBR,1976,4.2090797
United Kingdom,GBR,1977,4.5736017
United Kingdom,GBR,1978,4.2296953
United Kingdom,GBR,1979,4.1582985
United Kingdom,GBR,1980,4.4119177
United Kingdom,GBR,1981,4.6535068
United Kingdom,GBR,1982,5.460043
United Kingdom,GBR,1983,6.1746373
United Kingdom,GBR,1984,6.678518
United Kingdom,GBR,1985,7.251268
United Kingdom,GBR,1986,6.8227
United Kingdom,GBR,1987,6.389838
United Kingdom,GBR,1988,7.2437654
United Kingdom,GBR,1989,8.178845
United Kingdom,GBR,1990,7.437579
United Kingdom,GBR,1991,7.815303
United Kingdom,GBR,1992,8.562395
United Kingdom,GBR,1993,9.847282
United Kingdom,GBR,1994,9.847442
United Kingdom,GBR,1995,9.889606
United Kingdom,GBR,1996,10.037397
United Kingdom,GBR,1997,10.589007
United Kingdom,GBR,1998,10.645254
United Kingdom,GBR,1999,10.226468
United Kingdom,GBR,2000,9.058707
United Kingdom,GBR,2001,9.433985
United Kingdom,GBR,2002,9.350679
United Kingdom,GBR,2003,9.24597
United Kingdom,GBR,2004,8.219917
United Kingdom,GBR,2005,8.264793
United Kingdom,GBR,2006,7.690285
United Kingdom,GBR,2007,6.565984
United Kingdom,GBR,2008,5.5299273
United Kingdom,GBR,2009,7.6202435
United Kingdom,GBR,2010,6.669463
United Kingdom,GBR,2011,7.796809
United Kingdom,GBR,2012,7.784724
United Kingdom,GBR,2013,7.7862406
United Kingdom,GBR,2014,7.3979197
United Kingdom,GBR,2015,7.988
United Kingdom,GBR,2016,8.182738
United Kingdom,GBR,2017,7.973532
United Kingdom,GBR,2018,7.362727
United Kingdom,GBR,2019,6.469797
United Kingdom,GBR,2020,6.421359
United Kingdom,GBR,2021,5.7649193
United Kingdom,GBR,2022,5.87602
United States,USA,1965,0.075638965
United States,USA,1966,0.10813137
United States,USA,1967,0.14491223
United States,USA,1968,0.22381568
United States,USA,1969,0.23658916
United States,USA,1970,0.35772473
United States,USA,1971,0.6122589
United States,USA,1972,0.827928
United States,USA,1973,1.2258792
United States,USA,1974,1.7156484
United States,USA,1975,2.6669874
United States,USA,1976,2.80126
United States,USA,1977,3.5861666
United States,USA,1978,3.8651876
United States,USA,1979,3.5308394
United States,USA,1980,3.614341
United States,USA,1981,4.044261
United States,USA,1982,4.372075
United States,USA,1983,4.5566106
United States,USA,1984,4.8359847
United States,USA,1985,5.6778426
United States,USA,1986,6.0704637
United States,USA,1987,6.4581327
United States,USA,1988,7.1496778
United States,USA,1989,7.012143
United States,USA,1990,7.6216803
United States,USA,1991,8.104269
United States,USA,1992,8.067436
United States,USA,1993,7.793293
United States,USA,1994,8.030528
United States,USA,1995,8.263273
United States,USA,1996,8.009563
United States,USA,1997,7.4069104
United States,USA,1998,7.88732
United States,USA,1999,8.377364
United States,USA,2000,8.482708
United States,USA,2001,8.804395
United States,USA,2002,8.745494
United States,USA,2003,8.480981
United States,USA,2004,8.53318
United States,USA,2005,8.404894
United States,USA,2006,8.474685
United States,USA,2007,8.510621
United States,USA,2008,8.666282
United States,USA,2009,8.976133
United States,USA,2010,8.717787
United States,USA,2011,8.559101
United States,USA,2012,8.50677
United States,USA,2013,8.442717
United States,USA,2014,8.391277
United States,USA,2015,8.422184
United States,USA,2016,8.469645
United States,USA,2017,8.380806
United States,USA,2018,8.05865
United States,USA,2019,8.109699
United States,USA,2020,8.516831
United States,USA,2021,7.942504
United States,USA,2022,7.626442
Upper-middle-income countries,,1965,0.050988868
Upper-middle-income countries,,1966,0.05302781
Upper-middle-income countries,,1967,0.056384597
Upper-middle-income countries,,1968,0.07518273
Upper-middle-income countries,,1969,0.081515566
Upper-middle-income countries,,1970,0.09052467
Upper-middle-income countries,,1971,0.10328108
Upper-middle-income countries,,1972,0.17759998
Upper-middle-income countries,,1973,0.24395557
Upper-middle-income countries,,1974,0.37928444
Upper-middle-income countries,,1975,0.5131315
Upper-middle-income countries,,1976,0.6640983
Upper-middle-income countries,,1977,0.8045734
Upper-middle-income countries,,1978,0.79569614
Upper-middle-income countries,,1979,0.85794216
Upper-middle-income countries,,1980,1.005685
Upper-middle-income countries,,1981,1.1870635
Upper-middle-income countries,,1982,1.3092115
Upper-middle-income countries,,1983,1.4330926
Upper-middle-income countries,,1984,1.7931727
Upper-middle-income countries,,1985,1.5452003
Upper-middle-income countries,,1986,1.5513823
Upper-middle-income countries,,1987,1.6941845
Upper-middle-income countries,,1988,1.8103215
Upper-middle-income countries,,1989,1.7919248
Upper-middle-income countries,,1990,1.6189061
Upper-middle-income countries,,1991,1.6247518
Upper-middle-income countries,,1992,1.5817904
Upper-middle-income countries,,1993,1.5928818
Upper-middle-income countries,,1994,1.5358363
Upper-middle-income countries,,1995,1.6155978
Upper-middle-income countries,,1996,1.6999546
Upper-middle-income countries,,1997,1.7400441
Upper-middle-income countries,,1998,1.6706231
Upper-middle-income countries,,1999,1.8233804
Upper-middle-income countries,,2000,1.8831292
Upper-middle-income countries,,2001,1.9642899
Upper-middle-income countries,,2002,1.9935973
Upper-middle-income countries,,2003,2.035399
Upper-middle-income countries,,2004,1.8293709
Upper-middle-income countries,,2005,1.7298338
Upper-middle-income countries,,2006,1.6901871
Upper-middle-income countries,,2007,1.6163396
Upper-middle-income countries,,2008,1.632894
Upper-middle-income countries,,2009,1.6127508
Upper-middle-income countries,,2010,1.5572052
Upper-middle-income countries,,2011,1.556114
Upper-middle-income countries,,2012,1.5604868
Upper-middle-income countries,,2013,1.5608066
Upper-middle-income countries,,2014,1.6465653
Upper-middle-income countries,,2015,1.8623492
Upper-middle-income countries,,2016,2.036904
Upper-middle-income countries,,2017,2.1254418
Upper-middle-income countries,,2018,2.2433195
Upper-middle-income countries,,2019,2.4038131
Upper-middle-income countries,,2020,2.4757054
Upper-middle-income countries,,2021,2.5286074
Upper-middle-income countries,,2022,2.5224926
Uzbekistan,UZB,1985,0
Uzbekistan,UZB,1986,0
Uzbekistan,UZB,1987,0
Uzbekistan,UZB,1988,0
Uzbekistan,UZB,1989,0
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0
Uzbekistan,UZB,2017,0
Uzbekistan,UZB,2018,0
Uzbekistan,UZB,2019,0
Uzbekistan,UZB,2020,0
Uzbekistan,UZB,2021,0
Uzbekistan,UZB,2022,0
Venezuela,VEN,1965,0
Venezuela,VEN,1966,0
Venezuela,VEN,1967,0
Venezuela,VEN,1968,0
