Entity,Code,Year,Gas (% equivalent primary energy)
Taiwan,TWN,1988,2.5411584
Taiwan,TWN,1989,2.412058
Taiwan,TWN,1990,3.6338754
Taiwan,TWN,1991,4.991024
Taiwan,TWN,1992,4.658223
Taiwan,TWN,1993,4.608614
Taiwan,TWN,1994,5.274158
Taiwan,TWN,1995,5.5456643
Taiwan,TWN,1996,5.433372
Taiwan,TWN,1997,6.0209785
Taiwan,TWN,1998,6.7293963
Taiwan,TWN,1999,6.5461597
Taiwan,TWN,2000,6.639228
Taiwan,TWN,2001,6.9358883
Taiwan,TWN,2002,7.4333763
Taiwan,TWN,2003,7.342414
Taiwan,TWN,2004,8.569289
Taiwan,TWN,2005,8.527272
Taiwan,TWN,2006,8.911443
Taiwan,TWN,2007,9.074077
Taiwan,TWN,2008,10.199632
Taiwan,TWN,2009,10.232201
Taiwan,TWN,2010,11.850305
Taiwan,TWN,2011,13.107634
Taiwan,TWN,2012,13.884679
Taiwan,TWN,2013,13.633162
Taiwan,TWN,2014,14.028503
Taiwan,TWN,2015,15.018058
Taiwan,TWN,2016,15.49866
Taiwan,TWN,2017,17.208662
Taiwan,TWN,2018,17.282457
Taiwan,TWN,2019,17.29922
Taiwan,TWN,2020,19.041027
Taiwan,TWN,2021,19.723953
Taiwan,TWN,2022,21.124292
Thailand,THA,1981,1.8853283
Thailand,THA,1982,9.377125
Thailand,THA,1983,10.06878
Thailand,THA,1984,13.557551
Thailand,THA,1985,17.057661
Thailand,THA,1986,17.215412
Thailand,THA,1987,20.910702
Thailand,THA,1988,21.929464
Thailand,THA,1989,18.577389
Thailand,THA,1990,17.130201
Thailand,THA,1991,19.223288
Thailand,THA,1992,19.047686
Thailand,THA,1993,19.01234
Thailand,THA,1994,18.720705
Thailand,THA,1995,17.174795
Thailand,THA,1996,17.687256
Thailand,THA,1997,21.075865
Thailand,THA,1998,24.428862
Thailand,THA,1999,25.607729
Thailand,THA,2000,28.567108
Thailand,THA,2001,31.388166
Thailand,THA,2002,31.463675
Thailand,THA,2003,31.16115
Thailand,THA,2004,30.048552
Thailand,THA,2005,31.380466
Thailand,THA,2006,31.63616
Thailand,THA,2007,32.589542
Thailand,THA,2008,34.233902
Thailand,THA,2009,34.39737
Thailand,THA,2010,36.582474
Thailand,THA,2011,36.55471
Thailand,THA,2012,37.37121
Thailand,THA,2013,37.33769
Thailand,THA,2014,36.96908
Thailand,THA,2015,36.871788
Thailand,THA,2016,35.839817
Thailand,THA,2017,34.859627
Thailand,THA,2018,33.754086
Thailand,THA,2019,34.356903
Thailand,THA,2020,33.96755
Thailand,THA,2021,33.801003
Thailand,THA,2022,31.510258
Trinidad and Tobago,TTO,2010,88.681595
Trinidad and Tobago,TTO,2011,89.17537
Trinidad and Tobago,TTO,2012,89.49954
Trinidad and Tobago,TTO,2013,88.38867
Trinidad and Tobago,TTO,2014,89.51943
Trinidad and Tobago,TTO,2015,88.189
Trinidad and Tobago,TTO,2016,85.910416
Trinidad and Tobago,TTO,2017,87.67546
Trinidad and Tobago,TTO,2018,87.70891
Trinidad and Tobago,TTO,2019,92.92404
Trinidad and Tobago,TTO,2020,91.941635
Trinidad and Tobago,TTO,2021,92.092995
Trinidad and Tobago,TTO,2022,91.72758
Turkey,TUR,1982,0.10341706
Turkey,TUR,1983,0.10992386
Turkey,TUR,1984,0.1017182
Turkey,TUR,1985,0.12151878
Turkey,TUR,1986,0.9513484
Turkey,TUR,1987,1.0421638
Turkey,TUR,1988,2.1532576
Turkey,TUR,1989,5.832542
Turkey,TUR,1990,5.746723
Turkey,TUR,1991,6.896023
Turkey,TUR,1992,7.1752996
Turkey,TUR,1993,7.2315397
Turkey,TUR,1994,7.9185
Turkey,TUR,1995,9.153562
Turkey,TUR,1996,9.766393
Turkey,TUR,1997,11.480071
Turkey,TUR,1998,11.827869
Turkey,TUR,1999,14.643786
Turkey,TUR,2000,16.129627
Turkey,TUR,2001,19.533167
Turkey,TUR,2002,19.35644
Turkey,TUR,2003,22.023935
Turkey,TUR,2004,21.716108
Turkey,TUR,2005,25.807068
Turkey,TUR,2006,26.402763
Turkey,TUR,2007,28.858974
Turkey,TUR,2008,29.95579
Turkey,TUR,2009,28.236706
Turkey,TUR,2010,28.433435
Turkey,TUR,2011,31.085312
Turkey,TUR,2012,30.306038
Turkey,TUR,2013,30.981249
Turkey,TUR,2014,31.902739
Turkey,TUR,2015,28.603876
Turkey,TUR,2016,26.378101
Turkey,TUR,2017,28.850864
Turkey,TUR,2018,26.721334
Turkey,TUR,2019,23.638554
Turkey,TUR,2020,25.623074
Turkey,TUR,2021,29.627932
Turkey,TUR,2022,26.296696
Turkmenistan,TKM,1985,57.126938
Turkmenistan,TKM,1986,74.34942
Turkmenistan,TKM,1987,74.24048
Turkmenistan,TKM,1988,74.73061
Turkmenistan,TKM,1989,75.13851
Turkmenistan,TKM,1990,61.087036
Turkmenistan,TKM,1991,58.292633
Turkmenistan,TKM,1992,59.266926
Turkmenistan,TKM,1993,72.19596
Turkmenistan,TKM,1994,73.766464
Turkmenistan,TKM,1995,70.70317
Turkmenistan,TKM,1996,76.306
USSR,OWID_USS,1965,17.591154
USSR,OWID_USS,1966,18.45207
USSR,OWID_USS,1967,19.330326
USSR,OWID_USS,1968,20.119183
USSR,OWID_USS,1969,20.591684
USSR,OWID_USS,1970,21.508121
USSR,OWID_USS,1971,22.410074
USSR,OWID_USS,1972,22.419792
USSR,OWID_USS,1973,23.204153
USSR,OWID_USS,1974,23.315504
USSR,OWID_USS,1975,24.242716
USSR,OWID_USS,1976,25.67633
USSR,OWID_USS,1977,26.331076
USSR,OWID_USS,1978,26.913208
USSR,OWID_USS,1979,27.808285
USSR,OWID_USS,1980,28.032106
USSR,OWID_USS,1981,29.065142
USSR,OWID_USS,1982,30.6135
USSR,OWID_USS,1983,32.14758
USSR,OWID_USS,1984,33.80037
Ukraine,UKR,1985,30.565226
Ukraine,UKR,1986,32.115395
Ukraine,UKR,1987,32.12604
Ukraine,UKR,1988,34.01093
Ukraine,UKR,1989,35.933426
Ukraine,UKR,1990,37.865063
Ukraine,UKR,1991,38.385113
Ukraine,UKR,1992,38.724808
Ukraine,UKR,1993,39.63932
Ukraine,UKR,1994,40.606506
Ukraine,UKR,1995,38.993202
Ukraine,UKR,1996,48.526234
Ukraine,UKR,1997,45.303276
Ukraine,UKR,1998,43.46762
Ukraine,UKR,1999,46.883934
Ukraine,UKR,2000,46.79953
Ukraine,UKR,2001,46.02164
Ukraine,UKR,2002,45.576756
Ukraine,UKR,2003,45.360832
Ukraine,UKR,2004,45.17598
Ukraine,UKR,2005,44.977573
Ukraine,UKR,2006,43.113197
Ukraine,UKR,2007,40.830856
Ukraine,UKR,2008,40.169613
Ukraine,UKR,2009,36.757996
Ukraine,UKR,2010,38.23676
Ukraine,UKR,2011,38.058735
Ukraine,UKR,2012,35.924534
Ukraine,UKR,2013,34.827843
Ukraine,UKR,2014,33.36485
Ukraine,UKR,2015,31.880049
Ukraine,UKR,2016,29.924747
Ukraine,UKR,2017,30.954126
Ukraine,UKR,2018,30.20694
Ukraine,UKR,2019,29.548689
Ukraine,UKR,2020,31.943697
Ukraine,UKR,2021,29.177013
Ukraine,UKR,2022,29.765732
United Kingdom,GBR,1965,0.37105945
United Kingdom,GBR,1966,0.36026767
United Kingdom,GBR,1967,0.6059233
United Kingdom,GBR,1968,1.3209857
United Kingdom,GBR,1969,2.4840343
United Kingdom,GBR,1970,4.636421
United Kingdom,GBR,1971,7.6166205
United Kingdom,GBR,1972,10.651799
United Kingdom,GBR,1973,10.978604
United Kingdom,GBR,1974,13.825543
United Kingdom,GBR,1975,15.365776
United Kingdom,GBR,1976,15.969933
United Kingdom,GBR,1977,16.662207
United Kingdom,GBR,1978,17.18471
United Kingdom,GBR,1979,17.986193
United Kingdom,GBR,1980,19.686922
United Kingdom,GBR,1981,20.521858
United Kingdom,GBR,1982,20.687654
United Kingdom,GBR,1983,21.477701
United Kingdom,GBR,1984,21.983456
United Kingdom,GBR,1985,22.680367
United Kingdom,GBR,1986,22.435404
United Kingdom,GBR,1987,23.080912
United Kingdom,GBR,1988,21.695532
United Kingdom,GBR,1989,21.176786
United Kingdom,GBR,1990,21.876087
United Kingdom,GBR,1991,23.144058
United Kingdom,GBR,1992,23.176592
United Kingdom,GBR,1993,26.110443
United Kingdom,GBR,1994,27.213076
United Kingdom,GBR,1995,28.9157
United Kingdom,GBR,1996,32.12803
United Kingdom,GBR,1997,33.619118
United Kingdom,GBR,1998,34.670727
United Kingdom,GBR,1999,37.083836
United Kingdom,GBR,2000,38.03442
United Kingdom,GBR,2001,37.461613
United Kingdom,GBR,2002,37.825413
United Kingdom,GBR,2003,37.39053
United Kingdom,GBR,2004,37.896667
United Kingdom,GBR,2005,36.62695
United Kingdom,GBR,2006,35.186455
United Kingdom,GBR,2007,36.588917
United Kingdom,GBR,2008,38.225845
United Kingdom,GBR,2009,37.54036
United Kingdom,GBR,2010,39.690323
United Kingdom,GBR,2011,34.977367
United Kingdom,GBR,2012,32.315647
United Kingdom,GBR,2013,32.18329
United Kingdom,GBR,2014,31.273218
United Kingdom,GBR,2015,31.658606
United Kingdom,GBR,2016,35.826992
United Kingdom,GBR,2017,34.868385
United Kingdom,GBR,2018,35.01875
United Kingdom,GBR,2019,35.362946
United Kingdom,GBR,2020,37.062748
United Kingdom,GBR,2021,38.925407
United Kingdom,GBR,2022,35.425434
United States,USA,1965,28.803965
United States,USA,1966,29.400202
United States,USA,1967,29.997631
United States,USA,1968,30.30503
United States,USA,1969,31.018463
United States,USA,1970,31.575907
United States,USA,1971,31.881887
United States,USA,1972,30.680227
United States,USA,1973,29.193804
United States,USA,1974,28.88858
United States,USA,1975,27.234337
United States,USA,1976,26.336157
United States,USA,1977,25.15812
United States,USA,1978,24.698315
United States,USA,1979,25.253874
United States,USA,1980,25.719912
United States,USA,1981,25.864557
United States,USA,1982,25.063023
United States,USA,1983,23.595379
United States,USA,1984,23.975328
United States,USA,1985,23.134583
United States,USA,1986,21.481503
United States,USA,1987,22.096941
United States,USA,1988,22.103321
United States,USA,1989,22.929707
United States,USA,1990,22.872108
United States,USA,1991,23.404942
United States,USA,1992,23.848389
United States,USA,1993,23.939346
United States,USA,1994,24.05956
United States,USA,1995,24.566988
United States,USA,1996,24.199362
United States,USA,1997,24.162737
United States,USA,1998,23.6033
United States,USA,1999,23.27211
United States,USA,2000,23.672277
United States,USA,2001,23.17999
United States,USA,2002,23.580303
United States,USA,2003,22.827425
United States,USA,2004,22.478916
United States,USA,2005,22.117802
United States,USA,2006,21.970755
United States,USA,2007,23.061749
United States,USA,2008,23.816662
United States,USA,2009,24.601274
United States,USA,2010,24.97676
United States,USA,2011,25.585365
United States,USA,2012,27.472315
United States,USA,2013,27.480942
United States,USA,2014,27.783289
United States,USA,2015,28.880203
United States,USA,2016,29.121584
United States,USA,2017,28.66073
United States,USA,2018,30.710428
United States,USA,2019,32.022884
United States,USA,2020,33.852924
United States,USA,2021,32.214397
United States,USA,2022,33.076336
Upper-middle-income countries,,1965,13.939751
Upper-middle-income countries,,1966,14.486504
Upper-middle-income countries,,1967,15.326071
Upper-middle-income countries,,1968,15.833675
Upper-middle-income countries,,1969,15.928289
Upper-middle-income countries,,1970,15.969445
Upper-middle-income countries,,1971,16.157812
Upper-middle-income countries,,1972,16.088133
Upper-middle-income countries,,1973,16.646416
Upper-middle-income countries,,1974,16.84773
Upper-middle-income countries,,1975,17.226652
Upper-middle-income countries,,1976,18.156073
Upper-middle-income countries,,1977,18.43896
Upper-middle-income countries,,1978,18.770258
Upper-middle-income countries,,1979,19.391396
Upper-middle-income countries,,1980,19.50716
Upper-middle-income countries,,1981,20.136318
Upper-middle-income countries,,1982,21.050825
Upper-middle-income countries,,1983,21.849188
Upper-middle-income countries,,1984,22.651762
Upper-middle-income countries,,1985,21.102688
Upper-middle-income countries,,1986,21.125301
Upper-middle-income countries,,1987,21.250185
Upper-middle-income countries,,1988,21.56634
Upper-middle-income countries,,1989,21.650084
Upper-middle-income countries,,1990,21.803375
Upper-middle-income countries,,1991,22.142853
Upper-middle-income countries,,1992,21.528479
Upper-middle-income countries,,1993,21.405792
Upper-middle-income countries,,1994,20.51715
Upper-middle-income countries,,1995,20.276258
Upper-middle-income countries,,1996,20.442223
Upper-middle-income countries,,1997,19.580154
Upper-middle-income countries,,1998,20.414652
Upper-middle-income countries,,1999,20.258972
Upper-middle-income countries,,2000,20.338009
Upper-middle-income countries,,2001,20.437258
Upper-middle-income countries,,2002,19.99757
Upper-middle-income countries,,2003,19.271162
Upper-middle-income countries,,2004,18.564241
Upper-middle-income countries,,2005,18.107765
Upper-middle-income countries,,2006,18.160019
Upper-middle-income countries,,2007,17.941748
Upper-middle-income countries,,2008,17.779009
Upper-middle-income countries,,2009,17.18156
Upper-middle-income countries,,2010,17.480246
Upper-middle-income countries,,2011,17.527617
Upper-middle-income countries,,2012,17.540838
Upper-middle-income countries,,2013,17.605219
Upper-middle-income countries,,2014,17.767248
Upper-middle-income countries,,2015,17.80886
Upper-middle-income countries,,2016,18.064861
Upper-middle-income countries,,2017,18.453882
Upper-middle-income countries,,2018,18.911406
Upper-middle-income countries,,2019,18.60943
Upper-middle-income countries,,2020,18.553782
Upper-middle-income countries,,2021,19.482447
Upper-middle-income countries,,2022,18.162466
Uzbekistan,UZB,1985,66.81074
Uzbekistan,UZB,1986,65.63553
Uzbekistan,UZB,1987,65.94514
Uzbekistan,UZB,1988,64.58469
Uzbekistan,UZB,1989,65.96794
Uzbekistan,UZB,1990,66.92901
Uzbekistan,UZB,1991,68.27245
Uzbekistan,UZB,1992,72.37551
Uzbekistan,UZB,1993,73.348816
Uzbekistan,UZB,1994,75.960686
Uzbekistan,UZB,1995,78.84018
Uzbekistan,UZB,1996,79.57373
Uzbekistan,UZB,1997,78.87523
Uzbekistan,UZB,1998,79.33975
Uzbekistan,UZB,1999,81.10463
Uzbekistan,UZB,2000,81.18385
Uzbekistan,UZB,2001,81.55568
Uzbekistan,UZB,2002,81.91625
Uzbekistan,UZB,2003,80.54762
Uzbekistan,UZB,2004,81.637924
Uzbekistan,UZB,2005,83.40353
Uzbekistan,UZB,2006,82.19126
Uzbekistan,UZB,2007,82.996574
Uzbekistan,UZB,2008,83.39371
Uzbekistan,UZB,2009,83.92622
Uzbekistan,UZB,2010,82.916275
Uzbekistan,UZB,2011,84.72332
Uzbekistan,UZB,2012,85.144005
Uzbekistan,UZB,2013,84.62962
Uzbekistan,UZB,2014,86.10731
Uzbekistan,UZB,2015,86.12714
Uzbekistan,UZB,2016,84.12472
Uzbekistan,UZB,2017,84.23052
Uzbekistan,UZB,2018,83.195015
Uzbekistan,UZB,2019,83.418884
Uzbekistan,UZB,2020,81.96249
Uzbekistan,UZB,2021,82.47131
Uzbekistan,UZB,2022,82.41976
Venezuela,VEN,1965,39.26177
Venezuela,VEN,1966,40.780888
Venezuela,VEN,1967,42.381496
Venezuela,VEN,1968,40.5425
Venezuela,VEN,1969,41.265625
Venezuela,VEN,1970,38.124893
Venezuela,VEN,1971,36.343067
Venezuela,VEN,1972,34.17306
Venezuela,VEN,1973,36.792606
Venezuela,VEN,1974,37.589123
Venezuela,VEN,1975,35.152306
Venezuela,VEN,1976,39.854465
Venezuela,VEN,1977,39.035202
Venezuela,VEN,1978,38.54921
Venezuela,VEN,1979,39.160732
Venezuela,VEN,1980,36.02202
Venezuela,VEN,1981,34.911324
Venezuela,VEN,1982,36.52593
Venezuela,VEN,1983,36.094837
Venezuela,VEN,1984,39.156715
Venezuela,VEN,1985,38.174553
Venezuela,VEN,1986,39.117386
Venezuela,VEN,1987,38.148895
Venezuela,VEN,1988,37.49365
Venezuela,VEN,1989,38.177532
Venezuela,VEN,1990,40.39684
Venezuela,VEN,1991,40.009163
Venezuela,VEN,1992,36.487736
Venezuela,VEN,1993,39.79851
Venezuela,VEN,1994,38.77772
Venezuela,VEN,1995,41.966225
Venezuela,VEN,1996,46.55544
Venezuela,VEN,1997,45.66764
Venezuela,VEN,1998,45.163002
Venezuela,VEN,1999,38.2526
Venezuela,VEN,2000,37.877266
Venezuela,VEN,2001,38.63609
Venezuela,VEN,2002,36.671974
Venezuela,VEN,2003,34.833824
Venezuela,VEN,2004,36.115776
Venezuela,VEN,2005,33.82699
Venezuela,VEN,2006,36.810425
Venezuela,VEN,2007,37.16299
Venezuela,VEN,2008,35.46179
Venezuela,VEN,2009,34.84953
Venezuela,VEN,2010,33.039318
Venezuela,VEN,2011,34.36021
Venezuela,VEN,2012,34.097572
Venezuela,VEN,2013,31.556093
Venezuela,VEN,2014,34.612225
Venezuela,VEN,2015,38.21262
Venezuela,VEN,2016,44.111927
Venezuela,VEN,2017,45.366535
Venezuela,VEN,2018,44.025593
Venezuela,VEN,2019,41.581264
Venezuela,VEN,2020,42.695133
Venezuela,VEN,2021,48.099617
Venezuela,VEN,2022,47.546112
Vietnam,VNM,1981,0.17780009
Vietnam,VNM,1982,0.31627703
Vietnam,VNM,1983,1.0429951
Vietnam,VNM,1984,0.8996901
Vietnam,VNM,1985,0.55567086
Vietnam,VNM,1986,0.5342492
Vietnam,VNM,1987,0.47449505
Vietnam,VNM,1988,0.35923147
Vietnam,VNM,1989,0.44422284
Vietnam,VNM,1990,0.5004666
Vietnam,VNM,1991,0.88493574
Vietnam,VNM,1992,2.3620865
Vietnam,VNM,1993,2.4624283
Vietnam,VNM,1994,2.2042968
Vietnam,VNM,1995,1.104243
Vietnam,VNM,1996,1.8999096
Vietnam,VNM,1997,3.0515735
Vietnam,VNM,1998,4.7822213
Vietnam,VNM,1999,6.6711345
Vietnam,VNM,2000,7.209935
Vietnam,VNM,2001,7.9737277
Vietnam,VNM,2002,8.7477
Vietnam,VNM,2003,8.025639
Vietnam,VNM,2004,11.54311
Vietnam,VNM,2005,16.805698
Vietnam,VNM,2006,19.928125
Vietnam,VNM,2007,18.451748
Vietnam,VNM,2008,15.827644
Vietnam,VNM,2009,16.526043
Vietnam,VNM,2010,16.794714
Vietnam,VNM,2011,13.703944
Vietnam,VNM,2012,14.460492
Vietnam,VNM,2013,14.269177
Vietnam,VNM,2014,13.531111
Vietnam,VNM,2015,12.401238
Vietnam,VNM,2016,11.38224
Vietnam,VNM,2017,9.835995
Vietnam,VNM,2018,8.893496
Vietnam,VNM,2019,8.165722
Vietnam,VNM,2020,7.3358364
Vietnam,VNM,2021,5.967971
Vietnam,VNM,2022,6.116594
Western Africa (EI),,1965,1.6610577
Western Africa (EI),,1966,2.8184736
Western Africa (EI),,1967,2.8248847
Western Africa (EI),,1968,2.1934438
Western Africa (EI),,1969,0.86081195
Western Africa (EI),,1970,1.3407611
Western Africa (EI),,1971,2.0491638
Western Africa (EI),,1972,2.5588236
Western Africa (EI),,1973,3.454946
Western Africa (EI),,1974,3.098942
Western Africa (EI),,1975,2.5641296
Western Africa (EI),,1976,4.240104
Western Africa (EI),,1977,5.0114813
Western Africa (EI),,1978,5.7769203
Western Africa (EI),,1979,6.8181696
Western Africa (EI),,1980,7.7049217
Western Africa (EI),,1981,10.118534
Western Africa (EI),,1982,10.116979
Western Africa (EI),,1983,12.500605
Western Africa (EI),,1984,13.086113
Western Africa (EI),,1985,11.546904
Western Africa (EI),,1986,13.642499
Western Africa (EI),,1987,12.920579
Western Africa (EI),,1988,14.585957
Western Africa (EI),,1989,16.01322
Western Africa (EI),,1990,15.640741
Western Africa (EI),,1991,14.296349
Western Africa (EI),,1992,14.320426
Western Africa (EI),,1993,16.258007
Western Africa (EI),,1994,15.089467
Western Africa (EI),,1995,16.16681
Western Africa (EI),,1996,18.472008
Western Africa (EI),,1997,17.99028
Western Africa (EI),,1998,21.590324
Western Africa (EI),,1999,15.823214
Western Africa (EI),,2000,21.304754
Western Africa (EI),,2001,24.871593
Western Africa (EI),,2002,27.288795
Western Africa (EI),,2003,28.843063
Western Africa (EI),,2004,26.99464
Western Africa (EI),,2005,26.762053
Western Africa (EI),,2006,25.67724
Western Africa (EI),,2007,29.90295
Western Africa (EI),,2008,26.061201
Western Africa (EI),,2009,20.932066
Western Africa (EI),,2010,19.45635
Western Africa (EI),,2011,25.68137
Western Africa (EI),,2012,25.74724
Western Africa (EI),,2013,24.908396
Western Africa (EI),,2014,30.587746
Western Africa (EI),,2015,39.756863
Western Africa (EI),,2016,34.420044
Western Africa (EI),,2017,33.44498
Western Africa (EI),,2018,31.963905
Western Africa (EI),,2019,31.668707
Western Africa (EI),,2020,33.646587
Western Africa (EI),,2021,32.918797
Western Africa (EI),,2022,31.3075
World,OWID_WRL,1965,14.555844
World,OWID_WRL,1966,15.055494
World,OWID_WRL,1967,15.576408
World,OWID_WRL,1968,16.023539
World,OWID_WRL,1969,16.48944
World,OWID_WRL,1970,16.87258
World,OWID_WRL,1971,17.351635
World,OWID_WRL,1972,17.379112
World,OWID_WRL,1973,17.199448
World,OWID_WRL,1974,17.514524
World,OWID_WRL,1975,17.432045
World,OWID_WRL,1976,17.534967
World,OWID_WRL,1977,17.468222
World,OWID_WRL,1978,17.489857
World,OWID_WRL,1979,17.95551
World,OWID_WRL,1980,18.264954
World,OWID_WRL,1981,18.545515
World,OWID_WRL,1982,18.741798
World,OWID_WRL,1983,18.742054
World,OWID_WRL,1984,19.351353
World,OWID_WRL,1985,19.289433
World,OWID_WRL,1986,19.050589
World,OWID_WRL,1987,19.373993
World,OWID_WRL,1988,19.542809
World,OWID_WRL,1989,20.011944
World,OWID_WRL,1990,20.376795
World,OWID_WRL,1991,20.745699
World,OWID_WRL,1992,20.722055
World,OWID_WRL,1993,20.765837
World,OWID_WRL,1994,20.631876
World,OWID_WRL,1995,20.87944
World,OWID_WRL,1996,21.312698
World,OWID_WRL,1997,20.971811
World,OWID_WRL,1998,21.22198
World,OWID_WRL,1999,21.454515
World,OWID_WRL,2000,21.74249
World,OWID_WRL,2001,21.817167
World,OWID_WRL,2002,21.986698
World,OWID_WRL,2003,21.82529
World,OWID_WRL,2004,21.594301
World,OWID_WRL,2005,21.469503
World,OWID_WRL,2006,21.429276
World,OWID_WRL,2007,21.643816
World,OWID_WRL,2008,21.911129
World,OWID_WRL,2009,21.80936
World,OWID_WRL,2010,22.355259
World,OWID_WRL,2011,22.374798
World,OWID_WRL,2012,22.640102
World,OWID_WRL,2013,22.612143
World,OWID_WRL,2014,22.531643
World,OWID_WRL,2015,22.87872
World,OWID_WRL,2016,23.129395
World,OWID_WRL,2017,23.245543
World,OWID_WRL,2018,23.764048
World,OWID_WRL,2019,23.938137
World,OWID_WRL,2020,24.532248
World,OWID_WRL,2021,24.508347
World,OWID_WRL,2022,23.48983
